date,surprise,shock
1986-03-01,0.0,-0.46328439074008065
1986-04-01,0.5021585323101917,-0.16170447119573958
1986-05-01,0.0,0.9765399004151571
1986-06-01,0.0,-1.3009223766418438
1986-07-01,0.0,-0.8296330032123233
1986-08-01,9.390642243631843,2.449320596174621
1986-09-01,0.0,-0.9659297849083097
1986-10-01,-1.1343736191056502,-0.19940348543386088
1986-11-01,0.0,0.39558359287604244
1986-12-01,3.009360100035073,-0.06822663206841692
1987-01-01,0.0,1.4423468128702317
1987-02-01,0.0,-0.7713046585438205
1987-03-01,0.0,-0.020815811222433922
1987-04-01,0.0,-0.0666573001317169
1987-05-01,0.0,0.2366183200163581
1987-06-01,1.2053482998948282,0.38067675528483463
1987-07-01,0.0,0.7801040467845909
1987-08-01,0.0,-0.2664213826874115
1987-09-01,0.0,0.42366345953166556
1987-10-01,0.0,0.525964591877876
1987-11-01,0.0,-0.4399800305582999
1987-12-01,-4.307189233982376,-0.7748792881168121
1988-01-01,0.0,-0.35494524522352117
1988-02-01,0.0,-0.3991464819681311
1988-03-01,0.0,-0.8517988148989688
1988-04-01,0.0,0.39996226774999133
1988-05-01,0.0,-0.37295849760863914
1988-06-01,2.3235579352601468,-0.5603195005179136
1988-07-01,0.0,-0.3270082760128237
1988-08-01,0.0,0.05359755453315211
1988-09-01,0.0,-0.5019899547585304
1988-10-01,0.0,-0.06725699914643837
1988-11-01,5.9393689775627045,-0.16830073520538447
1988-12-01,0.0,1.2063749970952584
1989-01-01,0.0,0.2912805637346734
1989-02-01,0.0,-0.537204231752693
1989-03-01,0.0,0.37755003733233544
1989-04-01,0.0,1.0224905840121898
1989-05-01,0.0,-0.07423505733306182
1989-06-01,-3.1944309023493482,-0.3795824754850291
1989-07-01,0.0,0.4083999246485313
1989-08-01,0.0,-0.06409479497194337
1989-09-01,0.9397294513730102,0.5947999382945762
1989-10-01,0.0,0.38074328938805707
1989-11-01,-1.8487865753820976,0.548356700345273
1989-12-01,0.0,0.7598410287901426
1990-01-01,0.0,0.36779746373678746
1990-02-01,0.0,-0.8908924680960286
1990-03-01,0.0,-0.029882415349288326
1990-04-01,0.0,-0.10519277242353503
1990-05-01,0.0,-0.482121116833692
1990-06-01,0.0,-0.21525538106003608
1990-07-01,0.44432269886667475,0.4217854713787586
1990-08-01,0.0,1.439067476054062
1990-09-01,0.0,0.3275202370794283
1990-10-01,0.0,0.1509362250371983
1990-11-01,0.0,-0.8580435013779668
1990-12-01,2.775064297688327,-0.2578558101605501
1991-01-01,0.0,-0.0366381294807143
1991-02-01,0.0,-0.9656299630264183
1991-03-01,3.1162348784297973,0.6565739599968118
1991-04-01,0.0,-0.37602833997583346
1991-05-01,0.0,-0.15806736162857557
1991-06-01,-0.6219238839578883,-0.310615304932498
1991-07-01,0.0,0.20103566604885445
1991-08-01,0.0,-0.2207723123944376
1991-09-01,0.06947576042173297,0.2380742071391031
1991-10-01,0.0,0.4959487997102519
1991-11-01,1.6188801608616352,-0.09227050543065776
1991-12-01,0.0,-0.9835565067591764
1992-01-01,0.0,0.11312507486148377
1992-02-01,-5.596105984908192,0.5422260808776853
1992-03-01,0.0,-0.40612584070179514
1992-04-01,0.0,0.39247298354882765
1992-05-01,4.111266290135679,-0.0037635705672227184
1992-06-01,0.0,0.4024417496602976
1992-07-01,0.0,-0.6721601999154573
1992-08-01,0.0,0.545478319221315
1992-09-01,-0.6255432359513105,0.2726991510401832
1992-10-01,0.0,-0.20013696251674118
1992-11-01,-1.5202108737104547,-0.2997559045131888
1992-12-01,0.0,0.4211132338211076
1993-01-01,0.0,0.25972688729008175
1993-02-01,-0.17553231361817734,0.3395909666119249
1993-03-01,0.0,0.102248751836852
1993-04-01,0.0,-0.23113355954477038
1993-05-01,0.0,0.05929270639653426
1993-06-01,-1.3403072156195965,-0.327272107672878
1993-07-01,0.0,-0.3481976027984201
1993-08-01,0.0,0.14872614992199978
1993-09-01,0.22297617041495063,-0.1947571152261085
1993-10-01,0.0,0.10585584495770042
1993-11-01,-5.315814887929937,-0.7383548475378326
1993-12-01,0.0,-0.7368180278891449
1994-01-01,0.0,0.8576137375858924
1994-02-01,0.0,-0.5531278647363524
1994-03-01,-5.005856043967194,-0.48461417860961165
1994-04-01,0.0,0.7242492582758243
1994-05-01,0.0,0.19731736252736412
1994-06-01,-0.6415664410721644,0.03431749023311757
1994-07-01,0.0,0.4274155579166929
1994-08-01,0.0,-0.4680411784447231
1994-09-01,0.0,-0.15482787285029215
1994-10-01,0.0,0.33155820659869367
1994-11-01,1.7123018767694598,-0.07829269311592764
1994-12-01,0.0,-0.5863996113906729
1995-01-01,0.0,0.40594933799996447
1995-02-01,0.0,0.19375940693208485
1995-03-01,0.0,-0.4951893886089216
1995-04-01,0.0,0.6879401009996381
1995-05-01,0.0,-0.3125859144419676
1995-06-01,0.37329458883460426,-0.44262495713065575
1995-07-01,0.0,-0.00620461241415713
1995-08-01,0.0,0.021801244987807604
1995-09-01,0.0,0.37622869815536275
1995-10-01,0.0,-0.18753425072540045
1995-11-01,-0.11227618546644702,0.3413711625729126
1995-12-01,0.0,0.06596510636792655
1996-01-01,0.0,-0.18458292071188154
1996-02-01,0.0,0.022049382909566293
1996-03-01,0.0,0.7297165012665442
1996-04-01,0.0,0.3829275691935489
1996-05-01,0.0,-1.306383180839059
1996-06-01,0.973784991650647,0.48373194668757147
1996-07-01,0.0,0.4131877256540167
1996-08-01,0.0,0.25436421090431627
1996-09-01,0.0,0.3073809336818056
1996-10-01,0.0,0.1387416634814654
1996-11-01,4.027703246513705,-0.6120760769607446
1996-12-01,0.0,0.6323043812858955
1997-01-01,0.0,0.03156561683659552
1997-02-01,0.0,-1.2275434103075638
1997-03-01,0.0,-0.08645005092323664
1997-04-01,0.0,-0.2189703649942367
1997-05-01,0.0,0.18388621620302367
1997-06-01,-2.160608715032546,-1.5673775271392751
1997-07-01,0.0,-0.04462760664337641
1997-08-01,0.0,-0.3523874908959409
1997-09-01,0.0,-0.28381029257360746
1997-10-01,0.0,0.3694518554763703
1997-11-01,0.0,-0.1503486528432524
1997-12-01,-0.7478616349899516,-0.6236095219703242
1998-01-01,0.0,-0.4483579389305851
1998-02-01,0.0,-0.07333158541033095
1998-03-01,-2.431643062647158,-0.830687354021502
1998-04-01,0.0,0.3460714042743213
1998-05-01,0.0,-0.25270600165927937
1998-06-01,-0.3377371975261338,-0.6953120633440415
1998-07-01,0.0,0.2939723927170352
1998-08-01,0.0,-1.1151621156339282
1998-09-01,0.0,0.45806745046836206
1998-10-01,0.0,-0.37025384450516446
1998-11-01,-2.729852039557084,-0.9393970029512587
1998-12-01,0.0,-0.87354321843391
1999-01-01,0.0,1.2128631774874932
1999-02-01,0.0,-0.8884650516113222
1999-03-01,-1.7426940247307363,0.8157259020351315
1999-04-01,0.0,0.3832428501169622
1999-05-01,0.0,-0.19207268294392116
1999-06-01,0.0,-0.1487798417923751
1999-07-01,0.0,1.0640747763880238
1999-08-01,0.0,0.08658208383461456
1999-09-01,-1.2276150906222583,0.8601756980362885
1999-10-01,0.0,-1.0057152058016288
1999-11-01,0.0,0.5909100462418422
1999-12-01,0.0,-0.04195523241439545
2000-01-01,0.0,0.42929104247236205
2000-02-01,0.0,0.4662065356780301
2000-03-01,0.7228736780482369,-0.14043997023099053
2000-04-01,0.0,-1.3356835183297207
2000-05-01,0.0,0.9583436041770398
2000-06-01,-0.7154578616392195,0.6086885924118626
2000-07-01,0.0,-0.5873935380367286
2000-08-01,0.0,0.7749747195656821
2000-09-01,3.9444711855307526,0.8082718840868496
2000-10-01,0.0,-0.3806710374172575
2000-11-01,0.6509909935103497,0.35246522284091414
2000-12-01,0.0,-1.383543356897473
2001-01-01,-1.2916263474250973,0.6118063500354135
2001-02-01,0.0,-0.41747231175891164
2001-03-01,-0.458700081647099,-0.07007910846780958
2001-04-01,0.0,-0.010501248975795607
2001-05-01,0.0,-0.10738722540807734
2001-06-01,0.9793187586214769,-0.5153722593958544
2001-07-01,2.0388761441847767,0.03085633965245646
2001-08-01,0.0,-0.048676025002647214
2001-09-01,1.7725740107314554,-0.2606491339693606
2001-10-01,0.0,-0.483351706244397
2001-11-01,-7.213044781961225,-0.9647423220166947
2001-12-01,-1.8917663033791168,0.2641467632372229
2002-01-01,0.0,-0.35991009278390557
2002-02-01,0.0,0.7240526164839592
2002-03-01,0.04411636210447435,0.3589300591416047
2002-04-01,0.0,-0.4564868015191562
2002-05-01,0.0,0.025584347469114737
2002-06-01,1.1347873201175125,-0.7215148709329352
2002-07-01,0.0,0.17759138928145982
2002-08-01,0.0,0.4737358461631059
2002-09-01,0.802646850411956,-0.13206885318146566
2002-10-01,0.0,0.12681804162557084
2002-11-01,0.0,-0.4605660726121297
2002-12-01,1.6862953138391625,1.1875645107666295
2003-01-01,2.0085725475633756,0.8255842821932533
2003-02-01,0.0,0.45341583884768416
2003-03-01,-0.015089851740270272,-0.263144822408908
2003-04-01,0.7760123019501498,-1.1658733839023012
2003-05-01,0.0,0.2517768291324186
2003-06-01,0.9073250599552581,0.7412142944814832
2003-07-01,0.006756603048753339,-0.0028442403898890534
2003-08-01,0.0,0.2635801816615612
2003-09-01,2.4670654914867,-0.8006720625907385
2003-10-01,0.0,0.7547239786007478
2003-11-01,0.0,-0.037274140389992945
2003-12-01,0.8809829851593308,-0.05162860993306844
2004-01-01,0.0,0.22117222619344515
2004-02-01,2.669220221904253,0.05698176228242707
2004-03-01,-0.7091527620013839,0.28811993973046424
2004-04-01,0.0,-0.3654101781667673
2004-05-01,0.0,0.60732541021009
2004-06-01,-0.9126046433639825,-0.20755213918432042
2004-07-01,0.0,0.3229455884279507
2004-08-01,0.0,0.23808737590528034
2004-09-01,-1.6520966791879221,0.1458640039542099
2004-10-01,0.0,1.157289068841945
2004-11-01,0.0,-0.3827395864021011
2004-12-01,-3.2121581252270253,-1.0782780933564362
2005-01-01,2.132087630183478,0.48090414207956356
2005-02-01,0.0,0.18565740953884735
2005-03-01,3.017426614140298,0.9891924862703066
2005-04-01,0.0,-0.7131893575077737
2005-05-01,0.0,0.002905731340646113
2005-06-01,0.3020979750570697,0.649138241107294
2005-07-01,0.0,0.2605499481237762
2005-08-01,0.0,1.0371584949517392
2005-09-01,-1.709791478257492,0.1731294260070201
2005-10-01,0.0,-0.5244165412173918
2005-11-01,0.0,-1.1506156337889788
2005-12-01,2.928491826107932,0.1197370550152201
2006-01-01,-0.19058660848310652,0.0954211380164353
2006-02-01,0.0,-0.3421416670167333
2006-03-01,-1.8739746259594179,-0.09110196533469367
2006-04-01,0.0,0.6896300164956477
2006-05-01,0.0,-0.3883447188471686
2006-06-01,-1.2265915859524785,-0.42976666661017127
2006-07-01,0.0,0.0662154549604787
2006-08-01,0.0,-0.16170237513961058
2006-09-01,-1.1691655548159952,-0.7951567755617813
2006-10-01,-1.0580363456255149,-0.4424774043655187
2006-11-01,0.0,-0.08794086530834605
2006-12-01,1.7301737526418923,-0.06509476023726629
2007-01-01,0.0,-1.0153775778775838
2007-02-01,0.0,0.4426118695720818
2007-03-01,-0.7299867026841597,-0.6111535031831968
2007-04-01,0.0,0.24669680339030303
2007-05-01,0.0,-0.3721559573975427
2007-06-01,0.0,0.3628251672450102
2007-07-01,0.0,0.22663324863868545
2007-08-01,0.0,-0.732962334071918
2007-09-01,1.153324139105977,0.8198377260613898
2007-10-01,0.0,0.42530489177548053
2007-11-01,0.0,0.3776379720625858
2007-12-01,-0.87327014894205,-0.0625815940473731
2008-01-01,0.0,0.15846082616111604
2008-02-01,-2.5515754097807095,0.4167776096395674
2008-03-01,4.230767938054184,1.3476721856075338
2008-04-01,0.0,0.11926846860160716
2008-05-01,0.0,1.094738388118893
2008-06-01,0.0,0.7911491121295328
2008-07-01,0.0,0.39982741421200646
2008-08-01,0.0,-0.4035018405659635
2008-09-01,-0.7958331821300468,0.309194487077837
2008-10-01,-5.337446259746514,-2.449540261720443
2008-11-01,0.0,-1.1705924686013962
2008-12-01,-2.209707041213261,-0.8128450404342036
2009-01-01,0.0,1.5949757574713865
2009-02-01,0.0,-0.08946352920936208
2009-03-01,1.8912467745774995,1.5573746059374969
2009-04-01,0.0,-0.5433372788272327
2009-05-01,2.919025105517563,0.9845572271999671
2009-06-01,0.0,0.833361960059142
2009-07-01,0.0,-0.8782792628832887
2009-08-01,0.0,1.0589047332953812
2009-09-01,0.7210268605762146,-0.156384857061269
2009-10-01,0.0,0.5014908892401041
2009-11-01,0.0,0.10574149624853793
2009-12-01,1.25062987002308,-0.7997561507751647
2010-01-01,0.0,-0.009671483761377029
2010-02-01,0.0,-0.35590705818071977
2010-03-01,1.5239124320255988,-0.15785833042514086
2010-04-01,0.0,-0.13079768912870388
2010-05-01,0.0,-1.21954073208861
2010-06-01,0.0,0.7612767425179044
2010-07-01,0.0,0.0985980252111898
2010-08-01,0.0,0.10792747286228675
2010-09-01,0.0,-0.3160257990627803
2010-10-01,-0.49798967003561917,0.9530241796797226
2010-11-01,0.0,0.21880361068723342
2010-12-01,1.056699097296165,-0.09192648347755354
2011-01-01,0.0,0.030702360212847522
2011-02-01,0.0,0.19511129603606145
2011-03-01,0.0,1.1178748820118924
2011-04-01,0.0,0.5570970453362472
2011-05-01,0.0,-0.8918654753833392
2011-06-01,1.5062321115412383,-0.4577711447616493
2011-07-01,0.0,-0.16851730977732926
2011-08-01,0.0,-1.2955299178590418
2011-09-01,0.0,0.28208223868872107
2011-10-01,0.0,-0.00542129054970359
2011-11-01,0.0,0.8869797077798951
2011-12-01,-4.976674259329963,-0.01920520346770517
2012-01-01,0.0,0.2741268641506684
2012-02-01,0.0,0.06476163108337324
2012-03-01,0.0,0.8914437513675632
2012-04-01,0.0,0.19758999950125705
2012-05-01,0.0,-0.3861988255663201
2012-06-01,1.4602207560626888,-0.4383990049450325
2012-07-01,0.0,1.1773744269841309
2012-08-01,0.0,0.6663037629967689
2012-09-01,0.0,0.1836557091858105
2012-10-01,0.0,-0.6512477534624236
2012-11-01,0.0,-0.1245503763321057
2012-12-01,0.9616912482742357,-0.1915483419337616
2013-01-01,0.0,0.5033393776148345
2013-02-01,0.0,0.007855354624526651
2013-03-01,0.0,-0.10348720378686266
2013-04-01,0.0,-0.32200989913623845
2013-05-01,-1.4047583581375012,0.20626430638163806
2013-06-01,0.0,0.1478293285254523
2013-07-01,0.0,1.027717607842845
2013-08-01,0.0,-0.02519915669723249
2013-09-01,0.0,0.2823611014277312
2013-10-01,0.0,-0.037434634394472734
2013-11-01,0.0,-0.28579503685210766
2013-12-01,0.9740685478692238,0.655590338770135
2014-01-01,0.0,-0.19538624966688184
2014-02-01,0.0,0.09060305819137203
2014-03-01,0.0,-0.33427832846828226
2014-04-01,0.0,-0.19359153161604903
2014-05-01,0.0,-0.09639479056772177
2014-06-01,0.39253208161251957,0.44588162620888366
2014-07-01,0.0,-0.5486767705591714
2014-08-01,0.0,-0.09757437787294951
2014-09-01,0.0,0.048230039533680574
2014-10-01,0.0,-0.5496017391093116
2014-11-01,-9.879095782166269,-0.8927309468378911
2014-12-01,0.0,-1.3816337227620066
2015-01-01,0.0,-1.3206076550184427
2015-02-01,0.0,1.3234751196514485
2015-03-01,0.0,-0.09354330819288777
2015-04-01,0.0,0.9492725380051432
2015-05-01,0.0,0.6061305875782834
2015-06-01,2.378457166636627,-0.5793998716631037
2015-07-01,0.0,-1.3456535866078327
2015-08-01,0.0,-0.6772888421680532
2015-09-01,0.0,1.085947574365001
2015-10-01,0.0,-0.06950273766111784
2015-11-01,0.0,-0.4669221433469416
2015-12-01,-2.014162925583248,-0.7457189633578477
2016-01-01,0.0,-1.4420490431269901
2016-02-01,0.0,-0.14689042562960025
2016-03-01,0.0,1.3628834489316493
2016-04-01,0.0,-0.3559975057949081
2016-05-01,0.0,0.6855081075407468
2016-06-01,0.5473741624991446,0.046003688070112174
2016-07-01,0.0,-0.6486742709748233
2016-08-01,0.0,0.013401181193697848
2016-09-01,1.4420417203233,0.09602703980847228
2016-10-01,0.0,0.7826074588870052
2016-11-01,7.913565574670674,-0.6064991972128323
2016-12-01,2.012779783727174,0.9153869040429142
2017-01-01,0.0,-0.014898965437654337
2017-02-01,0.0,0.30732737739323884
2017-03-01,0.0,-1.2570243768030827
2017-04-01,0.0,-0.09251397328273665
2017-05-01,-4.474563856912648,-0.8224909316430963
2017-06-01,0.0,-0.36534445707312085
2017-07-01,0.0,-0.06738402394858242
2017-08-01,0.0,-0.2931992013332576
2017-09-01,0.0,0.6090712195117037
2017-10-01,0.0,-0.4079133416362368
2017-11-01,0.1797834854299432,-0.2255886657440241
2017-12-01,0.0,-0.2622332047887606
2018-01-01,0.0,0.981993107370347
2018-02-01,0.0,-0.47579343522663137
2018-03-01,0.0,-0.09990051999864809
2018-04-01,0.0,0.718185940940633
2018-05-01,0.0,0.3869413983492188
2018-06-01,-0.4532535846867337,-0.5390670128404105
2018-07-01,0.0,0.5713006543596983
2018-08-01,0.0,0.1599893594019897
2018-09-01,0.0,0.7408965946418516
2018-10-01,0.0,0.19642777017732432
2018-11-01,0.0,-1.6957504496517608
2018-12-01,2.04534160677343,-0.3738923334070533
2019-01-01,0.0,0.526194237644629
2019-02-01,0.0,0.2750110560491052
2019-03-01,0.0,-0.15089777264204252
2019-04-01,0.0,0.3891057513720206
2019-05-01,0.0,-0.7133525225070269
2019-06-01,0.0,-0.7930952263275102
2019-07-01,-4.308575666719354,0.18188993846238555
2019-08-01,0.0,-0.21395773247267513
2019-09-01,0.0,0.468173540986046
2019-10-01,0.0,-0.3225482124300391
2019-11-01,0.0,0.6073231086383555
2019-12-01,1.0582961241570172,0.18456723475935702
