date,ipcucst,ipcuhsho,ipcuhsro,ipcuhsrr,ipcums,irdecs,irers,iusxegm
1989-09-01,6.692197462528388,19.315008799403426,,5.936074149116064,4.962503520789287,,,50.97016545788668
1989-10-01,6.719038329869767,19.34720343098838,,5.943013400397538,4.971439708146494,,,50.988155124925626
1989-11-01,6.747030284299749,19.38388020865725,,5.950859746794638,5.001927567602059,,,51.05298308533839
1989-12-01,6.768,19.428,,5.955,5.01,,,51.127
1990-01-01,6.7762714020673185,19.2570313504125,,5.9072846599894575,5.010364923386614,,,50.936530582560295
1990-02-01,6.787803327922078,19.153189820478723,,5.8882534594095945,5.034921986534718,,,50.88092226306819
1990-03-01,6.789160173160174,19.22452026649474,,5.877757463938276,5.048947948007,,,51.004933700642795
1990-04-01,6.802511400159189,19.23512994074245,,5.890134432996773,5.069738671300964,,,51.034921639607866
1990-05-01,6.7914820473644015,19.257706923127596,,5.889325805696138,5.092871245803557,,,51.061583917253024
1990-06-01,6.773845455545225,19.34119086039998,,5.883187262981174,5.096987274691909,,,51.1112851295402
1990-07-01,6.790370966456857,19.41359785276073,,5.894628327824688,5.137178242556224,,,51.34679192191857
1990-08-01,6.737810760667903,19.368602813166913,,5.870356032481297,5.140178830309927,,,51.30613521967395
1990-09-01,6.737641511465174,19.286609738812555,,5.846751961114185,5.1222854535683044,,,51.05750903062274
1990-10-01,6.784902534169949,19.197064467288232,,5.8324713711182055,5.134583030135108,,,50.962279494450115
1990-11-01,6.847925455710208,19.154021721845876,,5.8276779160392485,5.165967035557248,,,50.98818800652261
1990-12-01,6.899,19.163,,5.84,5.184,,,51.093
1991-01-01,6.88999952154532,19.100692648344456,,5.80940405622139,5.207977482668343,,,51.24218097518024
1991-02-01,6.90716825222552,19.12386543719827,,5.813109375887212,5.251918694712562,,,51.44441996373229
1991-03-01,6.87414315851852,19.108392730008276,,5.8250079533821575,5.274486095688128,,,51.54186458161866
1991-04-01,6.8002504082840245,19.13148556966184,,5.836871327985105,5.287895790882751,,,51.46561921981153
1991-05-01,6.775652392330385,19.126258698270238,,5.831905320396633,5.290425521015739,,,51.34838126843659
1991-06-01,6.782873597058824,19.133826967422042,,5.822896568974862,5.30499032000278,,,51.404214624183005
1991-07-01,6.809059732745963,19.182204209031884,,5.842807893923453,5.3393132124763545,,,51.67298827976288
1991-08-01,6.825161508052711,19.176867084460515,,5.825698646796299,5.365667903061353,,,51.727625860853536
1991-09-01,6.795313862973763,19.20687800501766,,5.83654889838896,5.36609199602548,,,51.706460506424804
1991-10-01,6.80781671033479,19.242092069667958,,5.828053194024492,5.39108080795054,,,51.80182160763385
1991-11-01,6.832713526850507,19.26182290328825,,5.827210832573014,5.408136314732309,,,51.75353144654088
1991-12-01,6.864,19.303,,5.835,5.433,,,51.876
1992-01-01,6.889734377274633,19.312789760986004,,5.834575152153489,5.478552123457298,,,52.106581895276655
1992-02-01,6.860436347863805,19.26819126974708,,5.821523499457385,5.512015847755453,,,52.1216786885246
1992-03-01,6.861329471037686,19.24620561357703,,5.824095269737117,5.513739578637169,,,52.095486890188646
1992-04-01,6.873565546624132,19.23106784206931,,5.807800305103824,5.526400659984471,,,52.05442490957166
1992-05-01,6.837275272926604,19.22841093746204,,5.8034524468015904,5.54195929500383,,,51.979901752936634
1992-06-01,6.76018030938236,19.246588173646007,,5.794613406467739,5.545581561742057,,,51.96181904632727
1992-07-01,6.789577766921281,19.254959074268513,,5.7980174847798605,5.574579875328033,,,52.11796896050406
1992-08-01,6.761561368893068,19.249622696410807,,5.781557534503693,5.590751255992656,,,52.13647547452559
1992-09-01,6.724986823257042,19.219723155831993,,5.773034572710311,5.595228738379629,,,52.05528164560928
1992-10-01,6.827221361562877,19.24997925175016,,5.783942871463708,5.613074087305138,,,52.16946302018544
1992-11-01,6.886995944175136,19.271810886533302,,5.799211864160168,5.63403121397972,,,52.195089503578856
1992-12-01,6.904,19.303,,5.801,5.648,,,52.273
1993-01-01,6.930524931811936,19.293452416821765,,5.784177659558404,5.674868567101766,,,52.37808209245671
1993-02-01,6.953612749280996,19.262429915531435,,5.7717094602029855,5.700853219465559,,,52.45719205978156
1993-03-01,6.916544974174496,19.219535690077,,5.751612978795594,5.698123502571902,,,52.40514639582139
1993-04-01,6.89305890912898,19.22641899688424,,5.758717307368776,5.7107495398773,,,52.32469751237885
1993-05-01,6.909103572648264,19.223827598709015,,5.758413188371169,5.739768045403879,,,52.3496710873541
1993-06-01,6.891010972452288,19.281347329450302,,5.765782276780889,5.748843430824397,,,52.43951606061614
1993-07-01,6.933626995782236,19.305388909661584,,5.769618459267102,5.7828938361402376,,,52.66680808069312
1993-08-01,6.927222819900609,19.31199702355944,,5.768982627915798,5.786726858285598,,,52.71560321049655
1993-09-01,6.912900512209567,19.331882697916473,,5.764690379215893,5.788881795081031,,,52.703552542341875
1993-10-01,6.935115777928768,19.288013628973545,,5.756158908910529,5.798789478338127,,,52.64741950755195
1993-11-01,7.014772814690738,19.322405995243233,,5.759809619549263,5.8116739798194015,,,52.707785673965866
1993-12-01,7.046,19.386,,5.771,5.821,,,52.839
1994-01-01,7.035142576589766,19.380461459345177,,5.766577116668122,5.841513253508652,,,52.951010322780476
1994-02-01,7.027947744323592,19.409085181109724,,5.769578209752139,5.86071218965972,,,53.05820147941257
1994-03-01,7.045891016164328,19.390336015115906,,5.765032762544007,5.857508801671112,,,53.06910182692053
1994-04-01,7.023803192220173,19.387583406398875,,5.7609684359934725,5.87736312467774,,,52.997094904495945
1994-05-01,6.973137930152025,19.397980520551368,,5.7570626946809345,5.890048420070547,,,52.96116467066239
1994-06-01,6.966215770893721,19.36763936350355,,5.741355893813498,5.886763238806164,,,52.94065190653222
1994-07-01,6.972325257308233,19.362232420180533,,5.744543776140141,5.904033653026458,,,52.98753446131837
1994-08-01,6.977296959558632,19.389132806754283,,5.743717082503059,5.9050122159965515,,,53.025916934564776
1994-09-01,6.954496148765223,19.441809138272994,,5.7468773051389235,5.908403215954112,,,52.97810200265457
1994-10-01,6.978664756297706,19.486870347513825,,5.750443605522908,5.942827297817125,,,53.09948583572346
1994-11-01,7.0104582802513375,19.507226334733346,,5.757561912501766,5.954050108909272,,,53.12251134527119
1994-12-01,7.038,19.501,,5.765,5.974,,,53.115
1995-01-01,7.0713586409880405,19.49247882937278,,5.756737437136003,5.99378250648108,,,53.27727749689301
1995-02-01,7.075887292260465,19.461008262146336,,5.744867391667976,6.010691613836688,,,53.34505824135377
1995-03-01,7.1175942518184065,19.442620379531274,,5.736878084569705,6.004376810629056,,,53.38564873289549
1995-04-01,7.138757597992156,19.42435354946799,,5.728941373304869,6.0008017817694475,,,53.30251510932278
1995-05-01,7.116594822402158,19.431707508983845,,5.72493273985401,6.005130960396314,,,53.25905779502826
1995-06-01,7.138935699763345,19.461808202767674,,5.7245745285700735,6.006755519826899,,,53.30799983374575
1995-07-01,7.126822121087273,19.518747372465647,,5.739113130547396,6.0363189698126245,,,53.523199371713574
1995-08-01,7.088041239714248,19.52447480497026,,5.734974525896885,6.0473329764486055,,,53.536489747738685
